customer_id,gender,age,county,urban_rural_classification,kyc_tier,max_transaction_limit_kes,max_balance_limit_kes,betting_platform_flag,international_transaction_flag,account_age_days,initial_balance_kes,archetype
CUST_000730,Male,55,Nairobi,urban,tier_2,150000.0,500000.0,false,false,255,116564.99753069473,micro_merchant
CUST_000731,Male,18,Lamu,rural,tier_1,70000.0,300000.0,false,false,324,130588.94778339438,retail_standard
CUST_000732,Male,34,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,114,203875.21653969766,micro_merchant
CUST_000733,Male,20,Makueni,rural,tier_2,150000.0,500000.0,false,false,127,309259.27853344433,micro_merchant
CUST_000734,Male,27,Mombasa,urban,tier_1,70000.0,300000.0,false,false,305,103154.3034753415,retail_standard
CUST_000735,Female,33,Nairobi,urban,tier_2,150000.0,500000.0,false,false,185,284996.97902570554,retail_standard
CUST_000736,Male,18,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,202,170343.40413688283,retail_standard
CUST_000737,Male,34,Nairobi,urban,tier_1,70000.0,300000.0,false,false,267,105646.31238782663,retail_standard
CUST_000738,Male,51,Mombasa,urban,tier_1,70000.0,300000.0,false,false,76,78041.61411076902,retail_standard
CUST_000739,Male,27,Kisii,rural,tier_1,70000.0,300000.0,false,false,322,80331.79209467502,corporate_sme
CUST_000740,Male,34,Nandi,rural,tier_1,70000.0,300000.0,false,false,152,167789.3207184368,retail_standard
CUST_000741,Male,42,Nairobi,urban,tier_2,150000.0,500000.0,false,false,251,180104.04137838972,retail_standard
CUST_000742,Female,30,Nyeri,rural,tier_1,70000.0,300000.0,false,false,175,65411.06048900808,retail_standard
CUST_000743,Male,26,Marsabit,rural,tier_1,70000.0,300000.0,false,false,283,47529.52309947755,retail_standard
CUST_000744,Female,18,Nyandarua,rural,tier_1,70000.0,300000.0,false,false,235,167284.87554434358,retail_standard
CUST_000745,Male,38,Kericho,rural,tier_1,70000.0,300000.0,false,false,88,83964.43056617261,micro_merchant
CUST_000746,Male,30,Kajiado,rural,tier_3,250000.0,500000.0,false,false,93,216979.30411498432,retail_standard
CUST_000747,Male,21,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,324,205128.3597248657,retail_standard
CUST_000748,Female,33,Homa Bay,rural,tier_3,250000.0,500000.0,false,false,204,95597.42265282462,retail_standard
CUST_000749,Female,26,Tana River,rural,tier_1,70000.0,300000.0,false,false,122,107900.96162372598,retail_standard
CUST_000750,Male,26,Nairobi,urban,tier_1,70000.0,300000.0,false,false,78,101335.35888618777,retail_standard
CUST_000751,Male,38,Kisumu,urban,tier_1,70000.0,300000.0,false,false,73,133440.26339210427,retail_heavy
CUST_000752,Male,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,339,205072.27415662335,retail_standard
CUST_000753,Male,42,Trans Nzoia,rural,tier_2,150000.0,500000.0,false,false,358,94621.26043081623,retail_standard
CUST_000754,Female,18,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,162,146742.8080028942,micro_merchant
CUST_000755,Male,25,Kajiado,rural,tier_1,70000.0,300000.0,false,false,97,184849.9402510201,retail_standard
CUST_000756,Male,51,Nandi,rural,tier_2,150000.0,500000.0,false,false,170,167573.08198100462,retail_standard
CUST_000757,Female,43,West Pokot,rural,tier_2,150000.0,500000.0,false,false,75,171723.32429427785,retail_standard
CUST_000758,Male,32,Nairobi,urban,tier_3,250000.0,500000.0,false,false,214,226746.5293727864,micro_merchant
CUST_000759,Male,22,Marsabit,rural,tier_3,250000.0,500000.0,false,false,240,218550.39689978436,retail_standard
CUST_000760,Female,26,Samburu,rural,tier_2,150000.0,500000.0,true,false,361,246111.43030825822,retail_heavy
CUST_000761,Male,32,Nairobi,urban,tier_2,150000.0,500000.0,false,false,137,243532.00265372184,retail_standard
CUST_000762,Male,32,Kwale,rural,tier_2,150000.0,500000.0,true,false,96,112575.25660675667,retail_standard
CUST_000763,Male,31,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,74,181075.7991631088,retail_standard
CUST_000764,Female,31,Garissa,rural,tier_2,150000.0,500000.0,false,false,156,329639.51530499465,retail_standard
CUST_000765,Male,29,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,231,121125.103112596,retail_heavy
CUST_000766,Male,18,Mombasa,urban,tier_2,150000.0,500000.0,false,false,52,87141.25695634099,retail_standard
CUST_000767,Male,26,Nairobi,urban,tier_3,250000.0,500000.0,false,false,285,173683.5986611962,retail_standard
CUST_000768,Male,41,Nairobi,urban,tier_1,70000.0,300000.0,false,false,184,121630.21449422465,retail_standard
CUST_000769,Female,18,Nairobi,urban,tier_2,150000.0,500000.0,false,false,296,103783.60180854716,retail_standard
CUST_000770,Male,30,Embu,rural,tier_3,250000.0,500000.0,false,false,185,153628.7636661849,retail_standard
CUST_000771,Female,23,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,82,54548.91275284796,retail_standard
CUST_000772,Female,33,Mombasa,urban,tier_1,70000.0,300000.0,false,false,37,149519.764356982,retail_heavy
CUST_000773,Female,28,Kakamega,rural,tier_3,250000.0,500000.0,false,false,217,199853.73137740322,retail_standard
CUST_000774,Male,46,Kakamega,rural,tier_3,250000.0,500000.0,false,false,211,80778.9584196856,retail_standard
CUST_000775,Female,37,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,303,131566.826052741,retail_standard
CUST_000776,Female,18,Tharaka Nithi,rural,tier_1,70000.0,300000.0,false,false,324,107289.20094057305,corporate_sme
CUST_000777,Male,38,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,84,238129.64203457144,micro_merchant
CUST_000778,Female,24,Murang'a,rural,tier_1,70000.0,300000.0,false,false,135,90741.6318413349,retail_standard
CUST_000779,Female,26,Nairobi,urban,tier_1,70000.0,300000.0,true,false,99,73924.38705681509,retail_heavy
CUST_000780,Male,35,Kitui,rural,tier_1,70000.0,300000.0,false,false,65,75065.43211764756,retail_standard
CUST_000781,Female,27,Wajir,rural,tier_1,70000.0,300000.0,false,false,30,84326.6009619435,retail_standard
CUST_000782,Male,40,Narok,rural,tier_1,70000.0,300000.0,false,false,57,111407.54152878518,retail_standard
CUST_000783,Female,24,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,206,198063.42964485972,micro_merchant
CUST_000784,Female,25,Elgeyo Marakwet,rural,tier_2,150000.0,500000.0,false,false,81,167209.60739866502,micro_merchant
CUST_000785,Male,25,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,95,148851.37485373992,retail_standard
CUST_000786,Female,26,Kajiado,rural,tier_1,70000.0,300000.0,false,false,69,92580.71333630822,retail_standard
CUST_000787,Male,42,Lamu,rural,tier_1,70000.0,300000.0,false,false,273,285000.0,retail_heavy
CUST_000788,Female,38,West Pokot,rural,tier_1,70000.0,300000.0,false,false,243,75069.91647132295,retail_standard
CUST_000789,Female,49,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,353,83495.81162199411,retail_heavy
CUST_000790,Male,54,Nairobi,urban,tier_1,70000.0,300000.0,false,false,67,285000.0,micro_merchant
CUST_000791,Male,21,Bomet,rural,tier_1,70000.0,300000.0,false,false,100,136222.43836980904,micro_merchant
CUST_000792,Male,32,Nairobi,urban,tier_1,70000.0,300000.0,false,false,183,55356.39232822038,retail_standard
CUST_000793,Male,20,Mombasa,urban,tier_1,70000.0,300000.0,false,false,248,168195.34582001966,retail_standard
CUST_000794,Male,24,Kisumu,urban,tier_2,150000.0,500000.0,false,false,73,116697.91278421234,retail_standard
CUST_000795,Male,25,Kisii,rural,tier_2,150000.0,500000.0,false,false,101,289784.8793370614,retail_standard
CUST_000796,Male,21,Nairobi,urban,tier_3,250000.0,500000.0,false,false,171,165525.7809365336,retail_standard
CUST_000797,Male,21,Nairobi,urban,tier_2,150000.0,500000.0,false,false,36,147630.1520783904,retail_standard
CUST_000798,Female,30,Nairobi,urban,tier_1,70000.0,300000.0,false,false,162,246747.3550408181,retail_standard
CUST_000799,Female,19,Nyandarua,rural,tier_1,70000.0,300000.0,false,false,284,146493.80648137882,retail_heavy
CUST_000800,Female,40,Kericho,rural,tier_1,70000.0,300000.0,false,false,206,179518.307322243,retail_standard
CUST_000801,Male,22,Nairobi,urban,tier_1,70000.0,300000.0,false,false,175,137172.9192728338,retail_standard
CUST_000802,Female,60,Nairobi,urban,tier_1,70000.0,300000.0,false,false,193,88372.44498691487,retail_standard
CUST_000803,Female,27,Machakos,semi_urban,tier_1,70000.0,300000.0,true,false,348,149823.76221704425,retail_standard
CUST_000804,Male,32,Kisumu,urban,tier_1,70000.0,300000.0,false,false,204,202024.74118167962,retail_heavy
CUST_000805,Male,19,Bomet,rural,tier_1,70000.0,300000.0,false,false,209,118055.10375221612,retail_standard
CUST_000806,Female,49,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,342,452790.4341153365,retail_standard
CUST_000807,Male,43,Tana River,rural,tier_2,150000.0,500000.0,false,false,82,281420.98065558035,retail_standard
CUST_000808,Female,34,Kisumu,urban,tier_2,150000.0,500000.0,false,false,62,204506.4209560429,retail_standard
CUST_000809,Female,18,Kajiado,rural,tier_2,150000.0,500000.0,false,false,181,208585.98700731192,retail_standard
CUST_000810,Male,34,Nairobi,urban,tier_1,70000.0,300000.0,false,false,137,118202.71084974486,retail_standard
CUST_000811,Male,20,Turkana,rural,tier_1,70000.0,300000.0,false,false,98,59036.92418860864,retail_standard
CUST_000812,Female,46,Wajir,rural,tier_2,150000.0,500000.0,false,false,70,175839.5621347809,retail_standard
CUST_000813,Female,40,Kitui,rural,tier_1,70000.0,300000.0,false,false,325,123269.833063362,retail_standard
CUST_000814,Male,32,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,236,89634.46625350088,retail_heavy
CUST_000815,Female,18,Mombasa,urban,tier_1,70000.0,300000.0,false,false,262,130662.9339504463,retail_heavy
CUST_000816,Female,22,Meru,rural,tier_3,250000.0,500000.0,false,false,69,185909.84345596732,retail_heavy
CUST_000817,Female,38,Kitui,rural,tier_2,150000.0,500000.0,false,false,144,270819.90532592084,micro_merchant
CUST_000818,Female,44,Mombasa,urban,tier_1,70000.0,300000.0,false,false,238,153751.65412864802,micro_merchant
CUST_000819,Male,43,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,207,199973.47689215874,retail_standard
CUST_000820,Male,18,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,263,55710.91170007669,retail_standard
CUST_000821,Female,35,Murang'a,rural,tier_1,70000.0,300000.0,false,false,254,270194.979317426,retail_standard
CUST_000822,Male,42,Kakamega,rural,tier_1,70000.0,300000.0,false,false,168,102805.30691451178,retail_standard
CUST_000823,Female,18,Garissa,rural,tier_1,70000.0,300000.0,false,false,293,105989.41682019069,retail_standard
CUST_000824,Female,31,Garissa,rural,tier_2,150000.0,500000.0,false,false,117,154987.99682354004,retail_heavy
CUST_000825,Male,34,Kisumu,urban,tier_1,70000.0,300000.0,true,false,56,86450.90206672413,micro_merchant
CUST_000826,Female,28,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,336,398073.6834407538,retail_standard
CUST_000827,Male,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,37,220700.07097416304,retail_standard
CUST_000828,Female,28,Mandera,rural,tier_2,150000.0,500000.0,false,false,125,229707.04971969858,micro_merchant
CUST_000829,Male,28,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,68,174313.95652980584,retail_standard
CUST_000830,Female,30,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,107,250677.45951461096,retail_standard
CUST_000831,Female,26,Mombasa,urban,tier_2,150000.0,500000.0,false,false,162,190853.5899443333,retail_standard
CUST_000832,Male,27,Mombasa,urban,tier_3,250000.0,500000.0,false,false,73,167251.16076122594,corporate_sme
CUST_000833,Female,31,Baringo,rural,tier_1,70000.0,300000.0,false,false,186,130690.95780443687,retail_heavy
CUST_000834,Female,36,Mombasa,urban,tier_2,150000.0,500000.0,false,false,341,147529.65773374672,retail_standard
CUST_000835,Female,28,Nairobi,urban,tier_2,150000.0,500000.0,false,false,75,208667.11488146184,retail_standard
CUST_000836,Female,27,Lamu,rural,tier_1,70000.0,300000.0,false,false,341,122228.58478987619,retail_heavy
CUST_000837,Female,32,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,168,149194.44949256,retail_standard
CUST_000838,Male,18,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,229,80980.95438038245,retail_standard
CUST_000839,Female,36,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,178,157409.49388480742,retail_standard
CUST_000840,Male,31,Meru,rural,tier_1,70000.0,300000.0,false,true,136,70149.36315540914,retail_standard
CUST_000841,Female,32,Kisumu,urban,tier_1,70000.0,300000.0,false,false,66,82888.73355343642,retail_standard
CUST_000842,Female,41,Laikipia,rural,tier_2,150000.0,500000.0,false,false,229,141195.51609436944,retail_standard
CUST_000843,Male,18,Trans Nzoia,rural,tier_1,70000.0,300000.0,false,false,337,64570.43144726822,retail_standard
CUST_000844,Male,18,Homa Bay,rural,tier_2,150000.0,500000.0,false,false,204,305649.56708996085,retail_standard
CUST_000845,Female,34,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,231,67982.90228405288,retail_standard
CUST_000846,Male,31,Kwale,rural,tier_2,150000.0,500000.0,false,false,246,129690.38159668306,retail_standard
CUST_000847,Female,33,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,160,206745.03723167878,retail_standard
CUST_000848,Male,27,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,70,82970.99789060332,retail_standard
CUST_000849,Female,38,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,200,100455.12718183942,retail_heavy
CUST_000850,Male,41,Kisumu,urban,tier_2,150000.0,500000.0,false,false,321,110896.08569916387,retail_standard
CUST_000851,Male,36,Nairobi,urban,tier_1,70000.0,300000.0,false,false,135,167378.56084998505,retail_standard
CUST_000852,Female,29,Kiambu,semi_urban,tier_3,250000.0,500000.0,false,false,322,280893.67600306234,retail_standard
CUST_000853,Female,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,317,159693.35206643687,corporate_sme
CUST_000854,Male,39,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,112,144394.24754990113,retail_standard
CUST_000855,Male,44,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,223,114500.25272143226,retail_standard
CUST_000856,Female,38,Tharaka Nithi,rural,tier_2,150000.0,500000.0,false,false,281,141516.98779324564,retail_standard
CUST_000857,Female,23,Nairobi,urban,tier_1,70000.0,300000.0,false,false,196,73427.44834153117,retail_standard
CUST_000858,Male,38,Elgeyo Marakwet,rural,tier_1,70000.0,300000.0,false,false,264,210342.09687837548,retail_standard
CUST_000859,Female,40,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,336,161771.46195087375,retail_standard
CUST_000860,Female,47,Nairobi,urban,tier_1,70000.0,300000.0,false,false,240,78032.88661151049,retail_standard
CUST_000861,Female,23,Mombasa,urban,tier_1,70000.0,300000.0,false,false,311,112583.8591657792,retail_heavy
CUST_000862,Female,29,Nairobi,urban,tier_3,250000.0,500000.0,false,false,299,158309.27428392685,retail_standard
CUST_000863,Female,39,Mombasa,urban,tier_1,70000.0,300000.0,false,false,303,62782.54706072125,retail_standard
CUST_000864,Male,32,Kisumu,urban,tier_1,70000.0,300000.0,false,false,316,120615.54376966502,retail_standard
CUST_000865,Female,20,Nakuru,semi_urban,tier_3,250000.0,500000.0,false,false,105,149435.03745228788,corporate_sme
CUST_000866,Female,36,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,36,68546.62300171114,retail_standard
CUST_000867,Female,37,Nairobi,urban,tier_1,70000.0,300000.0,false,false,81,52678.96330521618,retail_standard
CUST_000868,Male,32,Nairobi,urban,tier_2,150000.0,500000.0,false,false,113,84158.87220716574,retail_standard
CUST_000869,Male,34,Nairobi,urban,tier_3,250000.0,500000.0,false,false,261,152764.1203315209,retail_standard
CUST_000870,Female,29,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,201,176277.70365698982,retail_standard
CUST_000871,Male,46,Kisumu,urban,tier_1,70000.0,300000.0,false,false,187,71245.5292331435,micro_merchant
CUST_000872,Female,22,Machakos,semi_urban,tier_3,250000.0,500000.0,false,false,33,254672.34878966532,retail_standard
CUST_000873,Male,26,Mombasa,urban,tier_1,70000.0,300000.0,false,false,259,106805.47654949516,retail_standard
CUST_000874,Female,32,Nairobi,urban,tier_3,250000.0,500000.0,false,false,152,245439.56693196407,retail_standard
CUST_000875,Female,40,Trans Nzoia,rural,tier_2,150000.0,500000.0,false,false,285,167863.76089065056,micro_merchant
CUST_000876,Male,18,Nairobi,urban,tier_3,250000.0,500000.0,false,false,67,124095.23323781196,retail_standard
CUST_000877,Male,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,129,116844.18092616726,retail_standard
CUST_000878,Female,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,48,58700.32237030765,retail_standard
CUST_000879,Female,32,Wajir,rural,tier_2,150000.0,500000.0,false,false,125,240886.85905136174,retail_standard
CUST_000880,Male,20,Busia,rural,tier_1,70000.0,300000.0,false,false,340,69076.03617353649,retail_standard
CUST_000881,Female,28,Bungoma,rural,tier_1,70000.0,300000.0,false,false,194,174670.0451491658,retail_heavy
CUST_000882,Female,38,Wajir,rural,tier_3,250000.0,500000.0,false,true,177,155303.33823214364,retail_standard
CUST_000883,Male,25,Nairobi,urban,tier_2,150000.0,500000.0,false,false,121,312897.24833893316,micro_merchant
CUST_000884,Male,34,Vihiga,rural,tier_1,70000.0,300000.0,false,false,118,62958.19157885474,micro_merchant
CUST_000885,Male,29,Mombasa,urban,tier_1,70000.0,300000.0,false,false,254,78641.34856589734,retail_standard
CUST_000886,Male,38,Elgeyo Marakwet,rural,tier_1,70000.0,300000.0,false,false,361,133519.8222485349,retail_heavy
CUST_000887,Male,36,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,280,198151.3279528704,retail_standard
CUST_000888,Male,25,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,277,253937.18386469723,retail_standard
CUST_000889,Female,30,Tharaka Nithi,rural,tier_2,150000.0,500000.0,false,true,188,187783.77731385457,retail_standard
CUST_000890,Male,42,Nairobi,urban,tier_2,150000.0,500000.0,false,false,63,461038.20503054187,micro_merchant
CUST_000891,Female,35,West Pokot,rural,tier_1,70000.0,300000.0,false,false,273,95483.18892034424,retail_standard
CUST_000892,Male,18,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,301,191170.61199288125,retail_standard
CUST_000893,Male,38,Garissa,rural,tier_2,150000.0,500000.0,false,false,201,114837.44422860222,retail_standard
CUST_000894,Female,21,Uasin Gishu,rural,tier_2,150000.0,500000.0,false,false,60,226945.14853066282,retail_standard
CUST_000895,Female,46,Nairobi,urban,tier_2,150000.0,500000.0,false,false,269,57040.50206189698,micro_merchant
CUST_000896,Male,42,Tana River,rural,tier_1,70000.0,300000.0,false,false,339,62990.691961284196,retail_standard
CUST_000897,Male,34,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,105,232280.68684338816,retail_heavy
CUST_000898,Male,33,Kilifi,rural,tier_1,70000.0,300000.0,false,false,83,57257.75252531889,retail_heavy
CUST_000899,Female,29,Nairobi,urban,tier_1,70000.0,300000.0,false,false,278,136627.3682173524,micro_merchant
CUST_000900,Male,38,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,141,289407.91364440584,retail_standard
CUST_000901,Male,28,Kajiado,rural,tier_1,70000.0,300000.0,false,false,270,85894.72154764256,retail_standard
CUST_000902,Male,34,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,266,67986.28521496356,retail_standard
CUST_000903,Male,40,Nairobi,urban,tier_1,70000.0,300000.0,false,false,119,87067.97772593981,retail_standard
CUST_000904,Female,26,Mombasa,urban,tier_1,70000.0,300000.0,false,false,44,68093.12918661031,retail_standard
CUST_000905,Female,25,Narok,rural,tier_1,70000.0,300000.0,false,false,216,104917.64359141463,micro_merchant
CUST_000906,Female,20,Nairobi,urban,tier_2,150000.0,500000.0,false,false,167,193572.75001215245,retail_standard
CUST_000907,Male,21,Kilifi,rural,tier_1,70000.0,300000.0,false,false,317,94706.0053935306,retail_standard
CUST_000908,Male,18,West Pokot,rural,tier_1,70000.0,300000.0,false,false,150,254923.14173081273,retail_standard
CUST_000909,Male,39,Nairobi,urban,tier_2,150000.0,500000.0,false,true,113,128368.64820450508,retail_standard
CUST_000910,Female,50,Nairobi,urban,tier_1,70000.0,300000.0,false,false,319,221295.53359737495,retail_standard
CUST_000911,Female,46,Kajiado,rural,tier_3,250000.0,500000.0,false,false,277,109288.2055360528,micro_merchant
CUST_000912,Female,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,237,114453.80131711702,retail_heavy
CUST_000913,Female,39,Baringo,rural,tier_1,70000.0,300000.0,false,false,350,199404.45093733346,retail_standard
CUST_000914,Female,46,Kakamega,rural,tier_1,70000.0,300000.0,false,false,293,194311.21034520012,retail_standard
CUST_000915,Female,27,Baringo,rural,tier_2,150000.0,500000.0,false,false,321,149079.41485633672,retail_heavy
CUST_000916,Male,33,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,298,145666.14638477575,retail_standard
CUST_000917,Male,18,Kericho,rural,tier_3,250000.0,500000.0,false,false,164,227056.21732950702,micro_merchant
CUST_000918,Male,34,Bomet,rural,tier_1,70000.0,300000.0,false,false,50,84252.0486586377,retail_heavy
CUST_000919,Female,21,Mombasa,urban,tier_1,70000.0,300000.0,false,false,234,150168.41684683398,retail_standard
CUST_000920,Male,33,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,287,280066.9160984124,corporate_sme
CUST_000921,Female,18,Nyeri,rural,tier_1,70000.0,300000.0,false,false,363,139718.9363504629,retail_standard
CUST_000922,Female,37,Isiolo,rural,tier_1,70000.0,300000.0,false,false,259,146490.51234232562,retail_heavy
CUST_000923,Female,42,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,220,154448.38513978102,micro_merchant
CUST_000924,Male,24,Kisumu,urban,tier_1,70000.0,300000.0,false,false,223,53159.35874188916,micro_merchant
CUST_000925,Male,20,Nairobi,urban,tier_2,150000.0,500000.0,false,false,68,231532.5422740713,retail_standard
CUST_000926,Male,18,Mombasa,urban,tier_1,70000.0,300000.0,false,false,32,66380.45675870779,retail_standard
CUST_000927,Female,29,Nairobi,urban,tier_1,70000.0,300000.0,false,false,45,82174.00443593874,micro_merchant
CUST_000928,Female,26,Wajir,rural,tier_1,70000.0,300000.0,false,false,334,285000.0,retail_standard
CUST_000929,Female,18,Mombasa,urban,tier_1,70000.0,300000.0,false,false,295,97237.03620680954,retail_standard
CUST_000930,Male,36,Meru,rural,tier_1,70000.0,300000.0,false,false,117,76225.45198775032,retail_standard
CUST_000931,Male,27,Nairobi,urban,tier_2,150000.0,500000.0,false,false,172,327307.26822421106,retail_standard
CUST_000932,Male,21,Kisumu,urban,tier_1,70000.0,300000.0,false,false,192,68713.38227747851,retail_standard
CUST_000933,Female,26,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,112,147068.5090729505,retail_standard
CUST_000934,Female,42,Kisumu,urban,tier_1,70000.0,300000.0,false,false,172,206089.09157085675,retail_standard
CUST_000935,Male,38,Marsabit,rural,tier_1,70000.0,300000.0,false,false,146,112749.24220161016,retail_standard
CUST_000936,Female,30,Turkana,rural,tier_2,150000.0,500000.0,false,false,263,84251.76982686791,retail_standard
CUST_000937,Male,38,Nyandarua,rural,tier_1,70000.0,300000.0,false,false,284,144861.37951563948,retail_standard
CUST_000938,Female,20,Nairobi,urban,tier_1,70000.0,300000.0,false,false,63,90518.07310928512,retail_standard
CUST_000939,Male,32,Makueni,rural,tier_3,250000.0,500000.0,false,false,186,397237.30261138076,retail_standard
CUST_000940,Male,33,Nairobi,urban,tier_3,250000.0,500000.0,false,false,363,135845.01286588912,retail_heavy
CUST_000941,Female,27,Taita Taveta,rural,tier_2,150000.0,500000.0,false,false,321,311133.19034816907,retail_standard
CUST_000942,Male,36,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,296,268172.7844426558,retail_standard
CUST_000943,Male,24,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,276,72118.51898883816,retail_standard
CUST_000944,Male,37,Nairobi,urban,tier_3,250000.0,500000.0,false,false,31,167001.2985346473,retail_standard
CUST_000945,Male,37,Nairobi,urban,tier_3,250000.0,500000.0,false,false,357,223390.3602431561,retail_standard
CUST_000946,Female,18,Mombasa,urban,tier_1,70000.0,300000.0,false,false,277,71888.01768813873,retail_standard
CUST_000947,Female,43,Taita Taveta,rural,tier_1,70000.0,300000.0,false,false,328,126334.09532723404,retail_heavy
CUST_000948,Female,18,Marsabit,rural,tier_1,70000.0,300000.0,false,true,335,98624.75854037363,retail_standard
CUST_000949,Male,25,Vihiga,rural,tier_1,70000.0,300000.0,false,false,115,97636.23539978157,retail_standard
CUST_000950,Female,42,Nairobi,urban,tier_2,150000.0,500000.0,false,false,34,188496.0958073545,retail_standard
CUST_000951,Male,28,Bomet,rural,tier_1,70000.0,300000.0,false,false,251,114367.25808672808,retail_standard
CUST_000952,Male,18,Mombasa,urban,tier_1,70000.0,300000.0,false,false,184,119787.92159576387,retail_standard
CUST_000953,Male,21,Machakos,semi_urban,tier_1,70000.0,300000.0,true,false,36,81807.53071713026,micro_merchant
CUST_000954,Female,42,Kisumu,urban,tier_1,70000.0,300000.0,false,false,120,83612.79950358819,retail_heavy
CUST_000955,Female,18,Kisumu,urban,tier_1,70000.0,300000.0,false,false,363,104010.16973184666,retail_standard
CUST_000956,Female,43,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,152,107921.45068536975,retail_standard
CUST_000957,Female,31,Nairobi,urban,tier_1,70000.0,300000.0,false,false,117,88620.02117234402,retail_standard
CUST_000958,Female,20,Kiambu,semi_urban,tier_3,250000.0,500000.0,false,false,249,216280.8770066662,micro_merchant
CUST_000959,Female,26,Garissa,rural,tier_1,70000.0,300000.0,false,false,253,44540.6208246437,retail_standard
CUST_000960,Female,21,Nairobi,urban,tier_1,70000.0,300000.0,false,false,141,76596.34385092427,micro_merchant
CUST_000961,Male,40,Tharaka Nithi,rural,tier_1,70000.0,300000.0,false,false,315,95949.16899034583,retail_standard
CUST_000962,Male,39,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,224,71932.26275641918,retail_standard
CUST_000963,Male,18,Migori,rural,tier_1,70000.0,300000.0,false,false,83,249231.3251993908,retail_standard
CUST_000964,Female,27,Homa Bay,rural,tier_1,70000.0,300000.0,false,false,139,111409.58866918493,micro_merchant
CUST_000965,Male,23,Kilifi,rural,tier_1,70000.0,300000.0,false,false,314,120562.38222293768,retail_standard
CUST_000966,Female,44,Kirinyaga,rural,tier_1,70000.0,300000.0,false,false,60,86675.1412025641,retail_heavy
CUST_000967,Male,18,Nyandarua,rural,tier_2,150000.0,500000.0,false,false,34,182494.24499214455,retail_heavy
CUST_000968,Female,48,Busia,rural,tier_1,70000.0,300000.0,false,false,250,60108.769287624906,retail_standard
CUST_000969,Male,31,Kisumu,urban,tier_1,70000.0,300000.0,false,false,178,101379.80976714354,retail_standard
CUST_000970,Male,20,Nairobi,urban,tier_1,70000.0,300000.0,false,false,114,69080.89853491935,retail_standard
CUST_000971,Male,25,Bungoma,rural,tier_1,70000.0,300000.0,false,false,188,96070.34487813035,retail_standard
CUST_000972,Male,23,Nairobi,urban,tier_1,70000.0,300000.0,false,false,91,30686.54213379668,retail_standard
CUST_000973,Female,19,Mombasa,urban,tier_1,70000.0,300000.0,false,false,155,62789.061001936934,retail_standard
