transaction_id,customer_id,counterparty,transaction_type,amount,direction,timestamp,paid_in,paid_out,balance,tier,hour,day_of_week,month,is_weekend,is_night,is_betting,is_international,is_kadogo,balance_after
TXN_0000006894,CUST_000061,Agent-478,Agent Deposit,1893.49,inflow,2024-07-19T16:54:04.136564+00:00,1893.49,0.0,128379.59,2,16,4,7,false,false,false,false,false,128379.59
TXN_0000006895,CUST_000772,User-84931,Send Money,970.62,outflow,2024-07-19T16:54:04.913576+00:00,0.0,970.62,157119.28,1,16,4,7,false,false,false,false,false,157119.28
TXN_0000006896,CUST_000122,Paybill-782456,Lipa Na M-PESA (Paybill),916.67,outflow,2024-07-19T16:56:12.295646+00:00,0.0,916.67,260799.48,2,16,4,7,false,false,false,false,false,260799.48
TXN_0000006897,CUST_000063,Paybill-509417,Lipa Na M-PESA (Paybill),49.61,outflow,2024-07-19T16:57:37.632566+00:00,0.0,49.61,187360.63,3,16,4,7,false,false,false,false,true,187360.63
TXN_0000006898,CUST_000212,Agent-623,Agent Withdrawal,211.98,outflow,2024-07-19T16:57:57.985595+00:00,0.0,211.98,103837.35,1,16,4,7,false,false,false,false,false,103837.35
TXN_0000006899,CUST_000176,Fuliza,Others,2248.64,outflow,2024-07-19T16:58:40.731167+00:00,0.0,2248.64,125843.42,1,16,4,7,false,false,false,false,false,125843.42
TXN_0000006900,CUST_000597,Mcheza,Agent Deposit,2553.8,inflow,2024-07-19T17:02:09.166144+00:00,2553.8,0.0,206088.63,1,17,4,7,false,false,true,false,false,206088.63
TXN_0000006901,CUST_000623,Agent-606,Agent Withdrawal,3770.57,outflow,2024-07-19T17:03:10.005794+00:00,0.0,3770.57,164255.71,1,17,4,7,false,false,false,false,false,164255.71
TXN_0000006902,CUST_000961,Merchant-1212,Lipa Na M-PESA (Buy Goods),1608.76,outflow,2024-07-19T17:06:08.184012+00:00,0.0,1608.76,92729.35,1,17,4,7,false,false,false,false,false,92729.35
TXN_0000006903,CUST_000335,Paybill-804568,Lipa Na M-PESA (Paybill),26.73,outflow,2024-07-19T17:07:37.139528+00:00,0.0,26.73,82493.67,1,17,4,7,false,false,false,false,true,82493.67
TXN_0000006904,CUST_000196,User-32455,Received Money,19913.38,inflow,2024-07-19T17:13:36.439021+00:00,19913.38,0.0,109565.88,1,17,4,7,false,false,false,false,false,109565.88
TXN_0000006905,CUST_000722,User-81889,Send Money,566.49,outflow,2024-07-19T17:14:17.124671+00:00,0.0,566.49,122795.87,1,17,4,7,false,false,false,false,false,122795.87
TXN_0000006906,CUST_000484,Agent-438,Agent Deposit,1136.75,inflow,2024-07-19T17:16:55.438972+00:00,1136.75,0.0,290343.27,2,17,4,7,false,false,false,false,false,290343.27
TXN_0000006907,CUST_000548,User-88956,Send Money,861.43,outflow,2024-07-19T17:20:27.068199+00:00,0.0,861.43,190833.07,2,17,4,7,false,false,false,false,false,190833.07
TXN_0000006908,CUST_000119,Agent-529,Agent Deposit,520.35,inflow,2024-07-19T17:20:56.442501+00:00,520.35,0.0,190602.65,3,17,4,7,false,false,false,false,false,190602.65
TXN_0000006909,CUST_000488,Agent-199,Agent Deposit,743.83,inflow,2024-07-19T17:24:00.156459+00:00,743.83,0.0,129973.27,1,17,4,7,false,false,false,false,false,129973.27
TXN_0000006910,CUST_000888,User-28217,Send Money,693.67,outflow,2024-07-19T17:26:30.993777+00:00,0.0,693.67,251770.9,1,17,4,7,false,false,false,false,false,251770.9
TXN_0000006911,CUST_000885,Merchant-4304,Lipa Na M-PESA (Buy Goods),475.9,outflow,2024-07-19T17:33:28.247180+00:00,0.0,475.9,74064.84,1,17,4,7,false,false,false,false,false,74064.84
TXN_0000006912,CUST_000787,User-82657,Send Money,2689.44,outflow,2024-07-19T17:33:31.250078+00:00,0.0,2689.44,286746.67,1,17,4,7,false,false,false,false,false,286746.67
TXN_0000006913,CUST_000873,User-42689,Send Money,555.22,outflow,2024-07-19T17:38:53.736728+00:00,0.0,555.22,103318.36,1,17,4,7,false,false,false,false,false,103318.36
TXN_0000006914,CUST_000701,Odibets,Lipa Na M-PESA (Buy Goods),3453.34,outflow,2024-07-19T17:39:16.597018+00:00,0.0,3453.34,136892.54,2,17,4,7,false,false,true,false,false,136892.54
TXN_0000006915,CUST_000952,User-30171,Send Money,867.85,outflow,2024-07-19T17:41:04.081462+00:00,0.0,867.85,115697.62,1,17,4,7,false,false,false,false,false,115697.62
TXN_0000006916,CUST_000958,User-11647,Received Money,3080.09,inflow,2024-07-19T17:42:51.875281+00:00,3080.09,0.0,226397.76,3,17,4,7,false,false,false,false,false,226397.76
TXN_0000006917,CUST_000986,User-15848,Send Money,1951.6,outflow,2024-07-19T17:45:24.421129+00:00,0.0,1951.6,95462.57,1,17,4,7,false,false,false,false,false,95462.57
TXN_0000006918,CUST_000004,Merchant-7487,Lipa Na M-PESA (Buy Goods),605.98,outflow,2024-07-19T17:49:39.557264+00:00,0.0,605.98,478940.32,3,17,4,7,false,false,false,false,false,478940.32
TXN_0000006919,CUST_000233,User-26707,Send Money,2606.72,outflow,2024-07-19T17:50:30.430933+00:00,0.0,2606.72,85485.8,1,17,4,7,false,false,false,false,false,85485.8
TXN_0000006920,CUST_000528,Agent-991,Agent Deposit,71.88,inflow,2024-07-19T17:50:59.042513+00:00,71.88,0.0,118118.26,2,17,4,7,false,false,false,false,false,118118.26
TXN_0000006921,CUST_000170,Agent-159,Agent Deposit,1614.54,inflow,2024-07-19T17:53:16.444269+00:00,1614.54,0.0,129385.64,1,17,4,7,false,false,false,false,false,129385.64
TXN_0000006922,CUST_000019,Okoa Jahazi,Others,1805.58,outflow,2024-07-19T17:54:23.348417+00:00,0.0,1805.58,75176.16,1,17,4,7,false,false,false,false,false,75176.16
TXN_0000006923,CUST_000338,MoneyGram,Agent Deposit,1212.7,inflow,2024-07-19T17:55:36.326155+00:00,1212.7,0.0,159795.47,1,17,4,7,false,false,false,true,false,159795.47
TXN_0000006924,CUST_000331,User-30277,Received Money,710.13,inflow,2024-07-19T17:56:10.814205+00:00,710.13,0.0,258872.99,1,17,4,7,false,false,false,false,false,258872.99
TXN_0000006925,CUST_000142,Merchant-8823,Lipa Na M-PESA (Buy Goods),4798.5,outflow,2024-07-19T18:01:58.691357+00:00,0.0,4798.5,167902.34,1,18,4,7,false,false,false,false,false,167902.34
TXN_0000006926,CUST_000440,Agent-373,Agent Withdrawal,7098.28,outflow,2024-07-19T18:03:09.234985+00:00,0.0,7098.28,27946.17,1,18,4,7,false,false,false,false,false,27946.17
TXN_0000006927,CUST_000408,Paybill-387965,Lipa Na M-PESA (Paybill),220.56,outflow,2024-07-19T18:03:57.023251+00:00,0.0,220.56,134380.68,2,18,4,7,false,false,false,false,false,134380.68
TXN_0000006928,CUST_000420,Paybill-703746,Lipa Na M-PESA (Paybill),1559.26,outflow,2024-07-19T18:07:39.125172+00:00,0.0,1559.26,436930.0,3,18,4,7,false,false,false,false,false,436930.0
TXN_0000006929,CUST_000001,Paybill-117018,Lipa Na M-PESA (Paybill),107.79,outflow,2024-07-19T18:10:04.846796+00:00,0.0,107.79,188326.12,2,18,4,7,false,false,false,false,true,188326.12
TXN_0000006930,CUST_000301,Merchant-4061,Lipa Na M-PESA (Buy Goods),2739.25,outflow,2024-07-19T18:12:09.852410+00:00,0.0,2739.25,67130.88,2,18,4,7,false,false,false,false,false,67130.88
TXN_0000006931,CUST_000494,Reversal,Others,1005.77,outflow,2024-07-19T18:14:38.656814+00:00,0.0,1005.77,152012.49,1,18,4,7,false,false,false,false,false,152012.49
TXN_0000006932,CUST_000040,Bonga Points,Others,117.19,outflow,2024-07-19T18:15:01.468369+00:00,0.0,117.19,137867.56,2,18,4,7,false,false,false,false,false,137867.56
TXN_0000006933,CUST_000137,Agent-234,Agent Withdrawal,1529.8,outflow,2024-07-19T18:22:51.234213+00:00,0.0,1529.8,78647.69,1,18,4,7,false,false,false,false,false,78647.69
TXN_0000006934,CUST_000773,User-18837,Send Money,1623.3,outflow,2024-07-19T18:23:04.041874+00:00,0.0,1623.3,190417.98,3,18,4,7,false,false,false,false,false,190417.98
TXN_0000006935,CUST_000625,Merchant-6665,Lipa Na M-PESA (Buy Goods),713.27,outflow,2024-07-19T18:24:20.150743+00:00,0.0,713.27,87872.94,1,18,4,7,false,false,false,false,false,87872.94
TXN_0000006936,CUST_000747,User-90309,Send Money,71.69,outflow,2024-07-19T18:25:55.836422+00:00,0.0,71.69,202813.97,1,18,4,7,false,false,false,false,true,202813.97
TXN_0000006937,CUST_000659,Merchant-9498,Lipa Na M-PESA (Buy Goods),259.68,outflow,2024-07-19T18:27:56.350429+00:00,0.0,259.68,90347.13,2,18,4,7,false,false,false,false,false,90347.13
TXN_0000006938,CUST_000531,User-40543,Send Money,850.69,outflow,2024-07-19T18:29:35.624566+00:00,0.0,850.69,159659.31,1,18,4,7,false,false,false,false,false,159659.31
TXN_0000006939,CUST_000290,User-77096,Send Money,177.83,outflow,2024-07-19T18:30:32.899387+00:00,0.0,177.83,145796.22,1,18,4,7,false,false,false,false,false,145796.22
TXN_0000006940,CUST_000998,Paybill-567054,Lipa Na M-PESA (Paybill),1485.38,outflow,2024-07-19T18:33:07.087279+00:00,0.0,1485.38,210253.32,1,18,4,7,false,false,false,false,false,210253.32
TXN_0000006941,CUST_000830,MoneyGram,Others,2153.15,inflow,2024-07-19T18:33:33.176335+00:00,2153.15,0.0,244511.29,2,18,4,7,false,false,false,true,false,244511.29
TXN_0000006942,CUST_000243,User-80397,Send Money,462.12,outflow,2024-07-19T18:40:56.578412+00:00,0.0,462.12,429601.31,2,18,4,7,false,false,false,false,false,429601.31
TXN_0000006943,CUST_000923,BetLion,Lipa Na M-PESA (Paybill),1400.97,outflow,2024-07-19T18:42:18.091349+00:00,0.0,1400.97,64777.41,1,18,4,7,false,false,true,false,false,64777.41
TXN_0000006944,CUST_000466,Merchant-6901,Lipa Na M-PESA (Buy Goods),8909.98,outflow,2024-07-19T18:44:15.640031+00:00,0.0,8909.98,165987.23,3,18,4,7,false,false,false,false,false,165987.23
TXN_0000006945,CUST_000085,Bonga Points,Others,7798.48,inflow,2024-07-19T18:45:36.111250+00:00,7798.48,0.0,241838.88,1,18,4,7,false,false,false,false,false,241838.88
TXN_0000006946,CUST_000834,Agent-554,Agent Deposit,397.68,inflow,2024-07-19T18:48:46.411897+00:00,397.68,0.0,140827.85,2,18,4,7,false,false,false,false,false,140827.85
TXN_0000006947,CUST_000037,Merchant-4827,Lipa Na M-PESA (Buy Goods),25.25,outflow,2024-07-19T18:49:43.830437+00:00,0.0,25.25,280419.81,1,18,4,7,false,false,false,false,true,280419.81
TXN_0000006948,CUST_000030,User-66634,Send Money,496.75,outflow,2024-07-19T18:50:05.722344+00:00,0.0,496.75,217757.34,2,18,4,7,false,false,false,false,false,217757.34
TXN_0000006949,CUST_000956,Agent-382,Agent Withdrawal,2056.57,outflow,2024-07-19T18:58:29.385434+00:00,0.0,2056.57,109131.9,1,18,4,7,false,false,false,false,false,109131.9
TXN_0000006950,CUST_000465,User-37351,Received Money,3369.1,inflow,2024-07-19T18:59:19.147886+00:00,3369.1,0.0,111770.66,3,18,4,7,false,false,false,false,false,111770.66
TXN_0000006951,CUST_000265,User-71078,Received Money,594.0,inflow,2024-07-19T19:02:12.950010+00:00,594.0,0.0,99764.66,1,19,4,7,false,false,false,false,false,99764.66
TXN_0000006952,CUST_000081,User-22941,Send Money,271.5,outflow,2024-07-19T19:02:23.463768+00:00,0.0,271.5,154419.29,3,19,4,7,false,false,false,false,false,154419.29
TXN_0000006953,CUST_000593,User-85718,Received Money,1948.41,inflow,2024-07-19T19:02:32.071649+00:00,1948.41,0.0,40024.16,1,19,4,7,false,false,false,false,false,40024.16
TXN_0000006954,CUST_000428,User-21574,Received Money,225.12,inflow,2024-07-19T19:04:35.666070+00:00,225.12,0.0,69677.32,1,19,4,7,false,false,false,false,false,69677.32
TXN_0000006955,CUST_000094,Agent-321,Agent Withdrawal,6542.36,outflow,2024-07-19T19:06:55.176906+00:00,0.0,6542.36,189451.34,1,19,4,7,false,false,false,false,false,189451.34
TXN_0000006956,CUST_000654,Paybill-665855,Lipa Na M-PESA (Paybill),385.95,outflow,2024-07-19T19:07:26.300074+00:00,0.0,385.95,75915.65,1,19,4,7,false,false,false,false,false,75915.65
TXN_0000006957,CUST_000851,User-99125,Send Money,422.9,outflow,2024-07-19T19:07:54.025923+00:00,0.0,422.9,155313.93,1,19,4,7,false,false,false,false,false,155313.93
TXN_0000006958,CUST_000884,User-85187,Send Money,302.73,outflow,2024-07-19T19:08:40.502834+00:00,0.0,302.73,73.29,1,19,4,7,false,false,false,false,false,73.29
TXN_0000006959,CUST_000913,User-43119,Send Money,226.66,outflow,2024-07-19T19:08:50.464043+00:00,0.0,226.66,186208.94,1,19,4,7,false,false,false,false,false,186208.94
TXN_0000006960,CUST_000027,Paybill-654944,Lipa Na M-PESA (Paybill),668.36,outflow,2024-07-19T19:20:09.001608+00:00,0.0,668.36,194668.31,2,19,4,7,false,false,false,false,false,194668.31
TXN_0000006961,CUST_000028,Okoa Jahazi,Others,163.84,inflow,2024-07-19T19:22:30.857994+00:00,163.84,0.0,37384.81,1,19,4,7,false,false,false,false,false,37384.81
TXN_0000006962,CUST_000236,User-28224,Send Money,1707.9,outflow,2024-07-19T19:27:29.888051+00:00,0.0,1707.9,170118.84,2,19,4,7,false,false,false,false,false,170118.84
TXN_0000006963,CUST_000399,User-98915,Send Money,1640.93,outflow,2024-07-19T19:27:45.142840+00:00,0.0,1640.93,151078.09,1,19,4,7,false,false,false,false,false,151078.09
TXN_0000006964,CUST_000307,Paybill-325263,Lipa Na M-PESA (Paybill),6752.09,outflow,2024-07-19T19:29:36.994148+00:00,0.0,6752.09,264315.19,1,19,4,7,false,false,false,false,false,264315.19
TXN_0000006965,CUST_000274,User-33186,Received Money,1444.89,inflow,2024-07-19T19:29:52.722648+00:00,1444.89,0.0,365116.63,2,19,4,7,false,false,false,false,false,365116.63
TXN_0000006966,CUST_000817,Paybill-799749,Lipa Na M-PESA (Paybill),16504.69,outflow,2024-07-19T19:30:44.096272+00:00,0.0,16504.69,269075.52,2,19,4,7,false,false,false,false,false,269075.52
TXN_0000006967,CUST_000401,Paybill-913915,Lipa Na M-PESA (Paybill),6561.99,outflow,2024-07-19T19:33:36.884995+00:00,0.0,6561.99,104072.44,1,19,4,7,false,false,false,false,false,104072.44
TXN_0000006968,CUST_000076,User-25167,Send Money,1493.45,outflow,2024-07-19T19:33:50.899450+00:00,0.0,1493.45,88053.08,1,19,4,7,false,false,false,false,false,88053.08
TXN_0000006969,CUST_000953,User-89888,Received Money,5144.11,inflow,2024-07-19T19:35:58.759088+00:00,5144.11,0.0,87174.62,1,19,4,7,false,false,false,false,false,87174.62
TXN_0000006970,CUST_000019,Merchant-8447,Lipa Na M-PESA (Buy Goods),951.93,outflow,2024-07-19T19:36:18.720843+00:00,0.0,951.93,74224.23,1,19,4,7,false,false,false,false,false,74224.23
TXN_0000006971,CUST_000675,Agent-897,Agent Deposit,891.44,inflow,2024-07-19T19:36:31.315060+00:00,891.44,0.0,271975.61,3,19,4,7,false,false,false,false,false,271975.61
TXN_0000006972,CUST_000711,Paybill-856924,Lipa Na M-PESA (Paybill),7208.36,outflow,2024-07-19T19:38:34.683585+00:00,0.0,7208.36,94664.27,1,19,4,7,false,false,false,false,false,94664.27
TXN_0000006973,CUST_000550,User-91389,Send Money,1103.97,outflow,2024-07-19T19:39:34.984805+00:00,0.0,1103.97,112793.98,3,19,4,7,false,false,false,false,false,112793.98
TXN_0000006974,CUST_000775,User-11947,Send Money,1523.92,outflow,2024-07-19T19:40:54.597669+00:00,0.0,1523.92,125562.6,1,19,4,7,false,false,false,false,false,125562.6
TXN_0000006975,CUST_000402,Paybill-177425,Lipa Na M-PESA (Paybill),3106.27,outflow,2024-07-19T19:42:49.877948+00:00,0.0,3106.27,157059.12,1,19,4,7,false,false,false,false,false,157059.12
TXN_0000006976,CUST_000746,User-77232,Received Money,1379.27,inflow,2024-07-19T19:43:00.892440+00:00,1379.27,0.0,211108.69,3,19,4,7,false,false,false,false,false,211108.69
TXN_0000006977,CUST_000261,Paybill-719579,Lipa Na M-PESA (Paybill),332.25,outflow,2024-07-19T19:44:54.053487+00:00,0.0,332.25,120538.95,2,19,4,7,false,false,false,false,false,120538.95
TXN_0000006978,CUST_000331,Okoa Jahazi,Others,144.33,outflow,2024-07-19T19:50:51.374313+00:00,0.0,144.33,258728.66,1,19,4,7,false,false,false,false,false,258728.66
TXN_0000006979,CUST_000569,User-23164,Received Money,2684.73,inflow,2024-07-19T19:55:55.843487+00:00,2684.73,0.0,138595.33,2,19,4,7,false,false,false,false,false,138595.33
TXN_0000006980,CUST_000772,Paybill-819231,Lipa Na M-PESA (Paybill),282.19,outflow,2024-07-19T19:56:25.254635+00:00,0.0,282.19,156837.09,1,19,4,7,false,false,false,false,false,156837.09
TXN_0000006981,CUST_000302,Merchant-1429,Lipa Na M-PESA (Buy Goods),1771.57,outflow,2024-07-19T19:57:26.222397+00:00,0.0,1771.57,148951.95,1,19,4,7,false,false,false,false,false,148951.95
TXN_0000006982,CUST_000379,Paybill-846817,Lipa Na M-PESA (Paybill),1939.02,outflow,2024-07-19T19:59:14.875353+00:00,0.0,1939.02,174174.69,2,19,4,7,false,false,false,false,false,174174.69
TXN_0000006983,CUST_000680,Agent-671,Agent Withdrawal,91.01,outflow,2024-07-19T20:02:15.346617+00:00,0.0,91.01,92130.01,1,20,4,7,false,false,false,false,false,92130.01
TXN_0000006984,CUST_000210,Agent-232,Agent Deposit,2339.15,inflow,2024-07-19T20:03:23.282365+00:00,2339.15,0.0,10801.02,2,20,4,7,false,false,false,false,false,10801.02
TXN_0000006985,CUST_000084,User-70137,Received Money,3690.43,inflow,2024-07-19T20:03:53.761271+00:00,3690.43,0.0,99624.39,1,20,4,7,false,false,false,false,false,99624.39
TXN_0000006986,CUST_000388,Agent-805,Agent Deposit,568.04,inflow,2024-07-19T20:05:15.856929+00:00,568.04,0.0,264991.08,1,20,4,7,false,false,false,false,false,264991.08
TXN_0000006987,CUST_000537,User-41996,Received Money,65.67,inflow,2024-07-19T20:05:56.875913+00:00,65.67,0.0,195086.77,2,20,4,7,false,false,false,false,true,195086.77
TXN_0000006988,CUST_000338,Merchant-9179,Lipa Na M-PESA (Buy Goods),882.74,outflow,2024-07-19T20:07:32.414621+00:00,0.0,882.74,158912.73,1,20,4,7,false,false,false,false,false,158912.73
TXN_0000006989,CUST_000049,User-20268,Received Money,352.87,inflow,2024-07-19T20:07:48.401596+00:00,352.87,0.0,39480.67,1,20,4,7,false,false,false,false,false,39480.67
TXN_0000006990,CUST_000378,User-82678,Received Money,470.65,inflow,2024-07-19T20:08:35.601965+00:00,470.65,0.0,187466.25,1,20,4,7,false,false,false,false,false,187466.25
TXN_0000006991,CUST_000263,BetLion,Others,547.9,outflow,2024-07-19T20:11:05.621672+00:00,0.0,547.9,104356.39,2,20,4,7,false,false,true,false,false,104356.39
TXN_0000006992,CUST_000273,Agent-914,Agent Deposit,221.31,inflow,2024-07-19T20:14:08.679841+00:00,221.31,0.0,98527.26,2,20,4,7,false,false,false,false,false,98527.26
TXN_0000006993,CUST_000769,Fuliza,Others,2041.86,outflow,2024-07-19T20:17:14.278488+00:00,0.0,2041.86,92149.64,2,20,4,7,false,false,false,false,false,92149.64
TXN_0000006994,CUST_000013,Paybill-607454,Lipa Na M-PESA (Paybill),660.62,outflow,2024-07-19T20:19:59.664777+00:00,0.0,660.62,275635.55,1,20,4,7,false,false,false,false,false,275635.55
TXN_0000006995,CUST_000339,Agent-149,Agent Withdrawal,2420.57,outflow,2024-07-19T20:20:41.331175+00:00,0.0,2420.57,48833.18,1,20,4,7,false,false,false,false,false,48833.18
TXN_0000006996,CUST_000377,User-71674,Send Money,262.86,outflow,2024-07-19T20:20:47.614784+00:00,0.0,262.86,31843.99,1,20,4,7,false,false,false,false,false,31843.99
TXN_0000006997,CUST_000508,User-60797,Received Money,634.37,inflow,2024-07-19T20:23:34.107528+00:00,634.37,0.0,81110.49,1,20,4,7,false,false,false,false,false,81110.49
TXN_0000006998,CUST_000225,Merchant-3283,Lipa Na M-PESA (Buy Goods),2333.73,outflow,2024-07-19T20:26:38.507895+00:00,0.0,2333.73,56540.26,1,20,4,7,false,false,false,false,false,56540.26
TXN_0000006999,CUST_000908,User-35999,Received Money,2535.43,inflow,2024-07-19T20:30:01.007169+00:00,2535.43,0.0,253706.01,1,20,4,7,false,false,false,false,false,253706.01
TXN_0000007000,CUST_000958,User-10139,Received Money,2186.87,inflow,2024-07-19T20:30:21.207941+00:00,2186.87,0.0,228584.63,3,20,4,7,false,false,false,false,false,228584.63
TXN_0000007001,CUST_000369,User-92271,Send Money,2715.23,outflow,2024-07-19T20:38:44.154779+00:00,0.0,2715.23,209941.32,2,20,4,7,false,false,false,false,false,209941.32
TXN_0000007002,CUST_000799,User-34821,Send Money,1832.71,outflow,2024-07-19T20:40:12.109087+00:00,0.0,1832.71,138468.77,1,20,4,7,false,false,false,false,false,138468.77
TXN_0000007003,CUST_000416,Paybill-941472,Lipa Na M-PESA (Paybill),301.49,outflow,2024-07-19T20:40:43.838419+00:00,0.0,301.49,97369.19,3,20,4,7,false,false,false,false,false,97369.19
TXN_0000007004,CUST_000537,User-11415,Send Money,233.81,outflow,2024-07-19T20:46:18.372001+00:00,0.0,233.81,194852.96,2,20,4,7,false,false,false,false,false,194852.96
TXN_0000007005,CUST_000806,User-62868,Send Money,1736.21,outflow,2024-07-19T20:48:22.179483+00:00,0.0,1736.21,431518.04,2,20,4,7,false,false,false,false,false,431518.04
TXN_0000007006,CUST_000824,Agent-114,Agent Withdrawal,11956.78,outflow,2024-07-19T20:56:46.484496+00:00,0.0,11956.78,134852.51,2,20,4,7,false,false,false,false,false,134852.51
TXN_0000007007,CUST_000079,User-38304,Received Money,1283.56,inflow,2024-07-19T21:01:06.835977+00:00,1283.56,0.0,104266.44,3,21,4,7,false,false,false,false,false,104266.44
TXN_0000007008,CUST_000247,User-57372,Received Money,735.99,inflow,2024-07-19T21:05:24.950538+00:00,735.99,0.0,90858.43,1,21,4,7,false,false,false,false,false,90858.43
TXN_0000007009,CUST_000996,Agent-360,Agent Withdrawal,153.14,outflow,2024-07-19T21:06:42.343567+00:00,0.0,153.14,140494.3,1,21,4,7,false,false,false,false,false,140494.3
TXN_0000007010,CUST_000105,User-26525,Received Money,775.43,inflow,2024-07-19T21:07:45.494949+00:00,775.43,0.0,216798.47,2,21,4,7,false,false,false,false,false,216798.47
TXN_0000007011,CUST_000880,User-49642,Send Money,565.12,outflow,2024-07-19T21:09:49.408824+00:00,0.0,565.12,67744.19,1,21,4,7,false,false,false,false,false,67744.19
TXN_0000007012,CUST_000370,User-27595,Send Money,1034.05,outflow,2024-07-19T21:10:24.120430+00:00,0.0,1034.05,77660.39,3,21,4,7,false,false,false,false,false,77660.39
TXN_0000007013,CUST_000519,Paybill-227107,Lipa Na M-PESA (Paybill),5407.73,outflow,2024-07-19T21:10:34.138942+00:00,0.0,5407.73,55212.99,1,21,4,7,false,false,false,false,false,55212.99
TXN_0000007014,CUST_000372,Agent-748,Agent Deposit,399.4,inflow,2024-07-19T21:13:07.511164+00:00,399.4,0.0,230908.44,1,21,4,7,false,false,false,false,false,230908.44
TXN_0000007015,CUST_000429,Merchant-1752,Lipa Na M-PESA (Buy Goods),153.34,outflow,2024-07-19T21:14:32.537566+00:00,0.0,153.34,103186.75,1,21,4,7,false,false,false,false,true,103186.75
TXN_0000007016,CUST_000576,User-59846,Received Money,865.5,inflow,2024-07-19T21:17:42.468218+00:00,865.5,0.0,182564.09,2,21,4,7,false,false,false,false,false,182564.09
TXN_0000007017,CUST_000724,User-29543,Send Money,3341.0,outflow,2024-07-19T21:18:35.659551+00:00,0.0,3341.0,92079.72,1,21,4,7,false,false,false,false,false,92079.72
TXN_0000007018,CUST_000129,Bonga Points,Others,136.78,inflow,2024-07-19T21:20:18.952696+00:00,136.78,0.0,34268.7,1,21,4,7,false,false,false,false,false,34268.7
TXN_0000007019,CUST_000155,User-27036,Received Money,12836.33,inflow,2024-07-19T21:23:48.324616+00:00,12836.33,0.0,170281.84,1,21,4,7,false,false,false,false,false,170281.84
TXN_0000007020,CUST_000413,Agent-670,Agent Withdrawal,9751.93,outflow,2024-07-19T21:24:00.994723+00:00,0.0,9751.93,24262.49,1,21,4,7,false,false,false,false,false,24262.49
TXN_0000007021,CUST_000550,User-40549,Received Money,997.33,inflow,2024-07-19T21:24:51.203004+00:00,997.33,0.0,113791.31,3,21,4,7,false,false,false,false,false,113791.31
TXN_0000007022,CUST_000326,Agent-274,Agent Withdrawal,399.22,outflow,2024-07-19T21:29:12.043659+00:00,0.0,399.22,280261.11,1,21,4,7,false,false,false,false,false,280261.11
TXN_0000007023,CUST_000612,Merchant-2217,Lipa Na M-PESA (Buy Goods),2390.62,outflow,2024-07-19T21:30:26.655928+00:00,0.0,2390.62,69067.14,2,21,4,7,false,false,false,false,false,69067.14
TXN_0000007024,CUST_000585,Bonga Points,Others,499.94,inflow,2024-07-19T21:34:18.703329+00:00,499.94,0.0,202091.09,2,21,4,7,false,false,false,false,false,202091.09
TXN_0000007025,CUST_000195,Paybill-307682,Lipa Na M-PESA (Paybill),1775.15,outflow,2024-07-19T21:34:58.132235+00:00,0.0,1775.15,185277.99,1,21,4,7,false,false,false,false,false,185277.99
TXN_0000007026,CUST_000571,Bonga Points,Others,239.48,outflow,2024-07-19T21:35:07.329354+00:00,0.0,239.48,93428.69,2,21,4,7,false,false,false,false,false,93428.69
TXN_0000007027,CUST_000941,Agent-857,Agent Withdrawal,1103.89,outflow,2024-07-19T21:41:01.675770+00:00,0.0,1103.89,308514.57,2,21,4,7,false,false,false,false,false,308514.57
TXN_0000007028,CUST_000764,M-Shwari,Others,888.24,outflow,2024-07-19T21:46:33.619830+00:00,0.0,888.24,323890.89,2,21,4,7,false,false,false,false,false,323890.89
TXN_0000007029,CUST_000213,Paybill-973325,Lipa Na M-PESA (Paybill),624.17,outflow,2024-07-19T21:50:49.622067+00:00,0.0,624.17,69432.26,2,21,4,7,false,false,false,false,false,69432.26
TXN_0000007030,CUST_000031,User-18923,Received Money,1922.86,inflow,2024-07-19T21:56:40.107116+00:00,1922.86,0.0,108166.97,1,21,4,7,false,false,false,false,false,108166.97
TXN_0000007031,CUST_000825,User-39076,Send Money,1825.79,outflow,2024-07-19T21:58:51.259302+00:00,0.0,1825.79,99141.94,1,21,4,7,false,false,false,false,false,99141.94
TXN_0000007032,CUST_000323,Paybill-965614,Lipa Na M-PESA (Paybill),220.84,outflow,2024-07-19T22:00:24.273880+00:00,0.0,220.84,139499.9,1,22,4,7,false,true,false,false,false,139499.9
TXN_0000007033,CUST_000013,User-88912,Send Money,128.67,outflow,2024-07-19T22:01:01.325166+00:00,0.0,128.67,275506.88,1,22,4,7,false,true,false,false,false,275506.88
TXN_0000007034,CUST_000388,Reversal,Others,2494.54,outflow,2024-07-19T22:02:02.951547+00:00,0.0,2494.54,262496.54,1,22,4,7,false,true,false,false,false,262496.54
TXN_0000007035,CUST_000805,Paybill-320151,Lipa Na M-PESA (Paybill),198.51,outflow,2024-07-19T22:03:37.757542+00:00,0.0,198.51,121306.87,1,22,4,7,false,true,false,false,true,121306.87
TXN_0000007036,CUST_000741,User-92399,Send Money,970.38,outflow,2024-07-19T22:10:51.690901+00:00,0.0,970.38,171804.65,2,22,4,7,false,true,false,false,false,171804.65
TXN_0000007037,CUST_000828,Agent-394,Agent Withdrawal,8230.96,outflow,2024-07-19T22:17:23.104869+00:00,0.0,8230.96,219069.78,2,22,4,7,false,true,false,false,false,219069.78
